site_id,site_code,site_name,country_code,country,latitude,longitude,source_network,source_system,source_files,source_count,in_explorer,has_accessible_data,known_site_only,needs_manual_review,review_reason
RU-Che,Che,Cherski,RU,Russia,68.61304,161.34143,PAGE21; TCOS-Siberia,explorer_accessible,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/explorerSiteList_032026.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_curated_sites_snapshot.csv; assets/efd_sites_snapshot.csv; assets/site_name_metadata.csv; assets/site_vegetation_metadata.csv; assets/siteinfo_fluxnet2015.csv,13,true,true,false,false,
RU-Cok,Cok,Chokurdakh,RU,Russia,70.829139,147.494278,GHG-Europe; PAGE21; TCOS-Siberia,explorer_accessible,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/explorerSiteList_032026.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_curated_sites_snapshot.csv; assets/efd_sites_snapshot.csv; assets/site_name_metadata.csv; assets/site_vegetation_metadata.csv; assets/siteinfo_fluxnet2015.csv,13,true,true,false,false,
RU-Ege,Ege,Elgeeii forest station,RU,Russia,60.015514,133.824,Site metadata,explorer_accessible,24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/explorerSiteList_032026.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/unique_flux_sites.csv; assets/icos_direct_fluxnet.csv; assets/japanflux_direct_snapshot.csv; assets/shuttle_snapshot.csv; assets/site_name_metadata.csv,9,true,true,false,false,
RU-Fy2,Fy2,Fyodorovskoye dry spruce stand,RU,Russia,56.4476,32.90188,European Fluxes Database,explorer_accessible,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/explorerSiteList_032026.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_curated_sites_snapshot.csv; assets/efd_sites_snapshot.csv; assets/icos_direct_fluxnet.csv; assets/shuttle_snapshot.csv; assets/site_name_metadata.csv,13,true,true,false,false,
RU-Fy3,Fy3,Fyodorovskoye Clear-cut,RU,Russia,56.4435,33.0478,European Fluxes Database,explorer_accessible,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/explorerSiteList_032026.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_curated_sites_snapshot.csv; assets/efd_sites_snapshot.csv; assets/icos_direct_fluxnet.csv; assets/shuttle_snapshot.csv; assets/site_name_metadata.csv,13,true,true,false,false,
RU-Fy4,Fy4,Fyodorovskoye bog,RU,Russia,56.4727,33.0413,European Fluxes Database,explorer_accessible,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/explorerSiteList_032026.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_curated_sites_snapshot.csv; assets/efd_sites_snapshot.csv; assets/icos_direct_fluxnet.csv; assets/shuttle_snapshot.csv; assets/site_name_metadata.csv,13,true,true,false,false,
RU-Fyo,Fyo,Fyodorovskoye,RU,Russia,56.46153,32.922085,European Fluxes Database;GHG-Europe;InGOS;TCOS-Siberia,explorer_accessible,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/explorerSiteList_032026.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_curated_sites_snapshot.csv; assets/efd_sites_snapshot.csv; assets/icos_direct_fluxnet.csv; assets/shuttle_snapshot.csv; assets/site_name_metadata.csv; assets/site_vegetation_metadata.csv; assets/siteinfo_fluxnet2015.csv,15,true,true,false,false,
RU-Ha1,Ha1,Hakasia steppe,RU,Russia,54.72517,90.00215,Vegetation metadata,explorer_accessible,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/explorerSiteList_032026.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_curated_sites_snapshot.csv; assets/efd_sites_snapshot.csv; assets/icos_direct_fluxnet.csv; assets/shuttle_snapshot.csv; assets/site_name_metadata.csv; assets/site_vegetation_metadata.csv; assets/siteinfo_fluxnet2015.csv,15,true,true,false,false,
RU-Ha2,Ha2,Hakasia 5yr,RU,Russia,54.77301,89.95664,European_Fluxes,explorer_accessible,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_curated_sites_snapshot.csv; assets/efd_sites_snapshot.csv; assets/site_name_metadata.csv,11,true,true,false,false,
RU-Ha3,Ha3,Hakasia 10 yr,RU,Russia,54.70455,90.07785,European_Fluxes,explorer_accessible,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_curated_sites_snapshot.csv; assets/efd_sites_snapshot.csv; assets/site_name_metadata.csv,11,true,true,false,false,
RU-Krg,Krg,Kurungnakh,RU,Russia,72.298333,126.173333,European_Fluxes,explorer_repo_metadata,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_sites_snapshot.csv; assets/site_name_metadata.csv,10,false,false,true,false,
RU-KsC,KsC,,RU,Russia,57.25146,65.96931,Stoy only,external_docs,24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv,4,false,false,true,false,
RU-KsG,KsG,,RU,Russia,57.2528,65.99321,Stoy only,external_docs,24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv,4,false,false,true,false,
RU-Ndm,Ndm,,RU,Russia,65.185,72.525,Stoy only,external_docs,24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv,4,false,false,true,false,
RU-NeB,NeB,Neleger Burnt Forest,RU,Russia,62.325935,129.48734,Site metadata,explorer_accessible,24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/explorerSiteList_032026.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/unique_flux_sites.csv; assets/icos_direct_fluxnet.csv; assets/japanflux_direct_snapshot.csv; assets/shuttle_snapshot.csv; assets/site_name_metadata.csv,9,true,true,false,false,
RU-NeC,NeC,Neleger Cutover,RU,Russia,62.314842,129.50008,Site metadata,explorer_accessible,24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/explorerSiteList_032026.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/unique_flux_sites.csv; assets/icos_direct_fluxnet.csv; assets/japanflux_direct_snapshot.csv; assets/shuttle_snapshot.csv; assets/site_name_metadata.csv,9,true,true,false,false,
RU-NeF,NeF,Neleger larch forest,RU,Russia,62.315617,129.49997,Site metadata,explorer_accessible,24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/explorerSiteList_032026.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/unique_flux_sites.csv; assets/icos_direct_fluxnet.csv; assets/japanflux_direct_snapshot.csv; assets/shuttle_snapshot.csv; assets/site_name_metadata.csv,9,true,true,false,false,
RU-Sam,Sam,Samoylov,RU,Russia,72.3738,126.4958,Vegetation metadata,explorer_accessible,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_curated_sites_snapshot.csv; assets/efd_sites_snapshot.csv; assets/site_name_metadata.csv; assets/site_vegetation_metadata.csv; assets/siteinfo_fluxnet2015.csv,13,true,true,false,false,
RU-Sk2,Sk2,Yakutsk Spasskaya Pad Pine,RU,Russia,62.241356,129.65047,AsiaFlux;JapanFlux,explorer_accessible,24.explorerDocs/explorerSiteList_032026.xlsx#Sheet1; assets/icos_direct_fluxnet.csv; assets/japanflux_direct_snapshot.csv; assets/shuttle_snapshot.csv,4,true,true,false,false,
RU-SkP,SkP,Yakutsk Spasskaya Pad larch,RU,Russia,62.25471,129.61855,AsiaFlux;JapanFlux;PAGE21,explorer_accessible,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/explorerSiteList_032026.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_curated_sites_snapshot.csv; assets/efd_sites_snapshot.csv; assets/icos_direct_fluxnet.csv; assets/japanflux_direct_snapshot.csv; assets/shuttle_snapshot.csv; assets/site_name_metadata.csv; assets/site_vegetation_metadata.csv; assets/siteinfo_fluxnet2015.csv,16,true,true,false,true,materially conflicting coordinates were present across contributing records
RU-Tks,Tks,Tiksi,RU,Russia,71.594267,128.887817,Vegetation metadata,explorer_accessible,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_curated_sites_snapshot.csv; assets/efd_sites_snapshot.csv; assets/site_name_metadata.csv; assets/site_vegetation_metadata.csv; assets/siteinfo_fluxnet2015.csv,13,true,true,false,false,
RU-Tur,Tur,Tura,RU,Russia,64.208885,100.463554,AsiaFlux;JapanFlux,explorer_accessible,24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/explorerSiteList_032026.xlsx#Sheet1; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/unique_flux_sites.csv; assets/icos_direct_fluxnet.csv; assets/japanflux_direct_snapshot.csv; assets/shuttle_snapshot.csv,7,true,true,false,false,
RU-UPo,UPo,Ust Pojeg,RU,Russia,61.934128,50.226903,Stoy only,explorer_repo_metadata,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_sites_snapshot.csv,6,false,false,true,false,
RU-USk,USk,Ulakhan Sykkhan Alas,RU,Russia,62.150995,130.527517,Site metadata,explorer_accessible,24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/explorerSiteList_032026.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv; assets/japanflux_direct_snapshot.csv; assets/site_name_metadata.csv,8,true,true,false,false,
RU-Uts,Uts,,RU,Russia,57.154907,65.343002,Stoy only,external_docs,24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv,4,false,false,true,false,
RU-Vrk,Vrk,Seida/Vorkuta,RU,Russia,67.05468,62.940468,Vegetation metadata,explorer_accessible,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_curated_sites_snapshot.csv; assets/efd_sites_snapshot.csv; assets/site_name_metadata.csv; assets/site_vegetation_metadata.csv; assets/siteinfo_fluxnet2015.csv,13,true,true,false,false,
RU-YLF,YLF,,RU,Russia,62.255,129.168,Stoy only,external_docs,24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv,4,false,false,true,false,
RU-YPF,YPF,,RU,Russia,62.2414,129.6506,Stoy only,external_docs,24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv,4,false,false,true,false,
RU-Ypn,Ypn,,RU,Russia,62.2414,129.6506,Stoy only,external_docs,24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv,4,false,false,true,false,
RU-Zbo,Zbo,,RU,Russia,60.75,89.3833,Stoy only,external_docs,24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv,4,false,false,true,false,
RU-Zfw,Zfw,,RU,Russia,60.75,89.3833,Stoy only,external_docs,24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv,4,false,false,true,false,
RU-Zot,Zot,Zotino,RU,Russia,60.8008,89.3508,TCOS-Siberia,explorer_accessible,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_curated_sites_snapshot.csv; assets/efd_sites_snapshot.csv,7,true,true,false,false,
SAC,SAC,Sakai City Office,,,34.573402,135.483013,Site metadata,explorer_repo_metadata,24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv; assets/site_name_metadata.csv,6,false,false,true,true,country_code could not be inferred confidently; multiple possible candidate merges were observed: JP-Sac
SAP,SAP,Sapporo forest meteorology research site,,,42.986836,141.385288,Site metadata,explorer_repo_metadata,24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv; assets/site_name_metadata.csv,6,false,false,true,true,country_code could not be inferred confidently; multiple possible candidate merges were observed: JP-Spp
SBW,SBW,Sibu Station,,,2.186667,111.84325,Site metadata,explorer_repo_metadata,24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv; assets/site_name_metadata.csv,6,false,false,true,true,country_code could not be inferred confidently
SD-Dem,Dem,Demokeya,SD,Sudan,13.2829,30.4783,Vegetation metadata,explorer_accessible,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/explorerSiteList_032026.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_curated_sites_snapshot.csv; assets/efd_sites_snapshot.csv; assets/site_name_metadata.csv; assets/site_vegetation_metadata.csv; assets/siteinfo_fluxnet2015.csv,13,true,true,false,false,
SE-Asa,Asa,,SE,Sweden,57.172261,14.8001,Stoy only,external_docs,24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv,4,false,false,true,false,
SE-Bmr,Bmr,Bullmark,SE,Sweden,64.022704,20.569151,EFD,explorer_repo_metadata,24.explorerDocs/EFDC_SitesList.csv; assets/efd_sites_snapshot.csv,2,false,false,true,false,
SE-Deg,Deg,Degero,SE,Sweden,64.18203,19.55654,European Fluxes Database;ICOS,explorer_accessible,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/explorerSiteList_032026.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_curated_sites_snapshot.csv; assets/efd_sites_snapshot.csv; assets/icos_direct_fluxnet.csv; assets/shuttle_snapshot.csv; assets/site_name_metadata.csv,13,true,true,false,false,
SE-Ers,Ers,Erssjön,SE,Sweden,58.37112,12.16125,European_Fluxes,explorer_repo_metadata,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_sites_snapshot.csv; assets/site_name_metadata.csv,10,false,false,true,false,
SE-Faj,Faj,Fäjemyr,SE,Sweden,56.265469,13.553514,European_Fluxes,explorer_accessible,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_curated_sites_snapshot.csv; assets/efd_sites_snapshot.csv; assets/site_name_metadata.csv,11,true,true,false,false,
SE-Fla,Fla,Flakaliden,SE,Sweden,64.112778,19.456944,CarboEuropeIP; CarboEuroFlux; EuroFlux; CarboExtreme,explorer_accessible,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_curated_sites_snapshot.csv; assets/efd_sites_snapshot.csv,7,true,true,false,false,
SE-Fos,Fos,Följesjön,SE,Sweden,58.37577,12.15399,European_Fluxes,explorer_repo_metadata,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_sites_snapshot.csv; assets/site_name_metadata.csv,10,false,false,true,false,
SE-HfM,HfM,Halsingfors mire,SE,Sweden,64.159555,19.551496,European_Fluxes,explorer_repo_metadata,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_sites_snapshot.csv; assets/site_name_metadata.csv,8,false,false,true,false,
SE-Hmr,Hmr,Halmyran,SE,Sweden,64.159996,19.56924,European_Fluxes,explorer_repo_metadata,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_sites_snapshot.csv; assets/site_name_metadata.csv,8,false,false,true,false,
SE-Htm,Htm,Hyltemossa,SE,Sweden,56.09763,13.41897,European Fluxes Database;ICOS,explorer_accessible,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/allSites.xlsx#Sheet1; 24.explorerDocs/explorerSiteList_032026.xlsx#Sheet1; 24.explorerDocs/originals/FluxSite_List_Pingyu.xlsx#Sheet1; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_curated_sites_snapshot.csv; assets/efd_sites_snapshot.csv; assets/icos_direct_fluxnet.csv; assets/shuttle_snapshot.csv; assets/site_name_metadata.csv,13,true,true,false,false,
SE-Kno,Kno,Knottåsen,SE,Sweden,60.99825,16.217278,CarboEuropeIP,explorer_accessible,24.explorerDocs/EFDC_SitesList.csv; 24.explorerDocs/Towers_Stoy.csv; 24.explorerDocs/originals/Towers_Stoy.csv; 24.explorerDocs/sites_not_in_explorer.csv; 24.explorerDocs/unique_flux_sites.csv; assets/efd_curated_sites_snapshot.csv; assets/efd_sites_snapshot.csv,7,true,true,false,false,
